index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_community_coverage,x_cv_past_year,x_cv_poor_response,x_cv_sx_scale,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
2107,34,30,,europe_central,m_all,,,male,-99.0,,0.001484,0,0,0,0,0.0,0.0,2005,2005
2108,34,30,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0008827,0,0,0,0,0.0,0.0,2005,2005
2109,34,30,,asia_southeast,m_all,,,male,-99.0,,0.003027,0,0,0,0,0.0,0.0,2005,2005
2110,34,30,,latin_america_andean,m_all,,,male,-99.0,,0.0019305,0,0,0,0,0.0,0.0,2005,2005
2111,34,30,,latin_america_central,m_all,,,male,-99.0,,0.0026164,0,0,0,0,0.0,0.0,2005,2005
2112,34,30,,latin_america_tropical,m_all,,,male,-99.0,,0.0028542,0,0,0,0,0.0,0.0,2005,2005
2113,34,30,,north_america_high_income,m_all,,,male,-99.0,,0.0014052,0,0,0,0,0.0,0.0,2005,2005
2114,34,30,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0053362,0,0,0,0,0.0,0.0,2005,2005
2115,34,30,,oceania,m_all,,,male,-99.0,,0.004333,0,0,0,0,0.0,0.0,2005,2005
2116,34,30,,asia_east,m_all,,,male,-99.0,,0.0014896,0,0,0,0,0.0,0.0,2005,2005
2117,34,30,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0188292,0,0,0,0,0.0,0.0,2005,2005
2118,34,30,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0076616,0,0,0,0,0.0,0.0,2005,2005
2119,34,30,,asia_central,m_all,,,male,-99.0,,0.0039444,0,0,0,0,0.0,0.0,2005,2005
2120,34,30,,north_africa_middle_east,m_all,,,male,-99.0,,0.0019319,0,0,0,0,0.0,0.0,2005,2005
2121,34,30,,australasia,m_all,,,male,-99.0,,0.0010965,0,0,0,0,0.0,0.0,2005,2005
2122,34,30,,caribbean,m_all,,,male,-99.0,,0.0022707,0,0,0,0,0.0,0.0,2005,2005
2123,34,30,,europe_western,m_all,,,male,-99.0,,0.0009215,0,0,0,0,0.0,0.0,2005,2005
2124,34,30,,europe_eastern,m_all,,,male,-99.0,,0.0073704,0,0,0,0,0.0,0.0,2005,2005
2125,34,30,,latin_america_southern,m_all,,,male,-99.0,,0.00155,0,0,0,0,0.0,0.0,2005,2005
2126,34,30,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0069405,0,0,0,0,0.0,0.0,2005,2005
2127,39,35,,latin_america_tropical,m_all,,,male,-99.0,,0.0034428,0,0,0,0,0.0,0.0,2005,2005
2128,39,35,,australasia,m_all,,,male,-99.0,,0.0012017,0,0,0,0,0.0,0.0,2005,2005
2129,39,35,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0099326,0,0,0,0,0.0,0.0,2005,2005
2130,39,35,,asia_south,m_all,,,male,-99.0,,0.0041188,0,0,0,0,0.0,0.0,2005,2005
2131,39,35,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0218429,0,0,0,0,0.0,0.0,2005,2005
2132,39,35,,asia_east,m_all,,,male,-99.0,,0.001998,0,0,0,0,0.0,0.0,2005,2005
2133,39,35,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0067836,0,0,0,0,0.0,0.0,2005,2005
2134,39,35,,north_africa_middle_east,m_all,,,male,-99.0,,0.0025814,0,0,0,0,0.0,0.0,2005,2005
2135,39,35,,latin_america_andean,m_all,,,male,-99.0,,0.0022771,0,0,0,0,0.0,0.0,2005,2005
2136,39,35,,latin_america_southern,m_all,,,male,-99.0,,0.0019523,0,0,0,0,0.0,0.0,2005,2005
2137,39,35,,asia_central,m_all,,,male,-99.0,,0.0057749,0,0,0,0,0.0,0.0,2005,2005
2138,39,35,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0093111,0,0,0,0,0.0,0.0,2005,2005
2139,39,35,,asia_southeast,m_all,,,male,-99.0,,0.0040188,0,0,0,0,0.0,0.0,2005,2005
2140,39,35,,latin_america_central,m_all,,,male,-99.0,,0.0030525,0,0,0,0,0.0,0.0,2005,2005
2141,39,35,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0012845,0,0,0,0,0.0,0.0,2005,2005
2142,39,35,,europe_central,m_all,,,male,-99.0,,0.0023535,0,0,0,0,0.0,0.0,2005,2005
2143,39,35,,europe_western,m_all,,,male,-99.0,,0.0012677,0,0,0,0,0.0,0.0,2005,2005
2144,39,35,,oceania,m_all,,,male,-99.0,,0.0060743,0,0,0,0,0.0,0.0,2005,2005
2145,39,35,,north_america_high_income,m_all,,,male,-99.0,,0.0018472,0,0,0,0,0.0,0.0,2005,2005
2146,39,35,,caribbean,m_all,,,male,-99.0,,0.0028992,0,0,0,0,0.0,0.0,2005,2005
2147,44,40,,europe_central,m_all,,,male,-99.0,,0.0040058,0,0,0,0,0.0,0.0,2005,2005
2148,44,40,,asia_southeast,m_all,,,male,-99.0,,0.0052362,0,0,0,0,0.0,0.0,2005,2005
2149,44,40,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0213971,0,0,0,0,0.0,0.0,2005,2005
2150,44,40,,latin_america_central,m_all,,,male,-99.0,,0.0038309,0,0,0,0,0.0,0.0,2005,2005
2151,44,40,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0113436,0,0,0,0,0.0,0.0,2005,2005
2152,44,40,,europe_eastern,m_all,,,male,-99.0,,0.0131884,0,0,0,0,0.0,0.0,2005,2005
2153,44,40,,asia_east,m_all,,,male,-99.0,,0.0029313,0,0,0,0,0.0,0.0,2005,2005
2154,44,40,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0115635,0,0,0,0,0.0,0.0,2005,2005
2155,44,40,,latin_america_southern,m_all,,,male,-99.0,,0.0027165,0,0,0,0,0.0,0.0,2005,2005
2156,44,40,,australasia,m_all,,,male,-99.0,,0.0016624,0,0,0,0,0.0,0.0,2005,2005
2157,44,40,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0021204,0,0,0,0,0.0,0.0,2005,2005
2158,44,40,,caribbean,m_all,,,male,-99.0,,0.0040087,0,0,0,0,0.0,0.0,2005,2005
2159,44,40,,latin_america_tropical,m_all,,,male,-99.0,,0.0043834,0,0,0,0,0.0,0.0,2005,2005
2160,44,40,,latin_america_andean,m_all,,,male,-99.0,,0.0028642,0,0,0,0,0.0,0.0,2005,2005
2161,44,40,,asia_south,m_all,,,male,-99.0,,0.0052749,0,0,0,0,0.0,0.0,2005,2005
2162,44,40,,europe_western,m_all,,,male,-99.0,,0.0019776,0,0,0,0,0.0,0.0,2005,2005
2163,44,40,,north_america_high_income,m_all,,,male,-99.0,,0.0027904,0,0,0,0,0.0,0.0,2005,2005
2164,44,40,,oceania,m_all,,,male,-99.0,,0.008486,0,0,0,0,0.0,0.0,2005,2005
2165,44,40,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0080671,0,0,0,0,0.0,0.0,2005,2005
2166,44,40,,north_africa_middle_east,m_all,,,male,-99.0,,0.0036102,0,0,0,0,0.0,0.0,2005,2005
2167,49,45,,asia_east,m_all,,,male,-99.0,,0.0045851,0,0,0,0,0.0,0.0,2005,2005
2168,49,45,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0218698,0,0,0,0,0.0,0.0,2005,2005
2169,49,45,,latin_america_tropical,m_all,,,male,-99.0,,0.0062384,0,0,0,0,0.0,0.0,2005,2005
2170,49,45,,asia_southeast,m_all,,,male,-99.0,,0.0072786,0,0,0,0,0.0,0.0,2005,2005
2171,49,45,,latin_america_southern,m_all,,,male,-99.0,,0.0043405,0,0,0,0,0.0,0.0,2005,2005
2172,49,45,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0149447,0,0,0,0,0.0,0.0,2005,2005
2173,49,45,,asia_south,m_all,,,male,-99.0,,0.0073129,0,0,0,0,0.0,0.0,2005,2005
2174,49,45,,caribbean,m_all,,,male,-99.0,,0.0062842,0,0,0,0,0.0,0.0,2005,2005
2175,49,45,,north_america_high_income,m_all,,,male,-99.0,,0.0042702,0,0,0,0,0.0,0.0,2005,2005
2176,49,45,,oceania,m_all,,,male,-99.0,,0.0121573,0,0,0,0,0.0,0.0,2005,2005
2177,49,45,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0032998,0,0,0,0,0.0,0.0,2005,2005
2178,49,45,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0102902,0,0,0,0,0.0,0.0,2005,2005
2179,49,45,,europe_eastern,m_all,,,male,-99.0,,0.0182365,0,0,0,0,0.0,0.0,2005,2005
2180,49,45,,asia_central,m_all,,,male,-99.0,,0.0112025,0,0,0,0,0.0,0.0,2005,2005
2181,49,45,,latin_america_andean,m_all,,,male,-99.0,,0.0038684,0,0,0,0,0.0,0.0,2005,2005
2182,49,45,,australasia,m_all,,,male,-99.0,,0.0024095,0,0,0,0,0.0,0.0,2005,2005
2183,49,45,,north_africa_middle_east,m_all,,,male,-99.0,,0.0054712,0,0,0,0,0.0,0.0,2005,2005
2184,49,45,,europe_western,m_all,,,male,-99.0,,0.0032333,0,0,0,0,0.0,0.0,2005,2005
2185,49,45,,latin_america_central,m_all,,,male,-99.0,,0.0050008,0,0,0,0,0.0,0.0,2005,2005
2186,49,45,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0138846,0,0,0,0,0.0,0.0,2005,2005
2187,54,50,,oceania,m_all,,,male,-99.0,,0.0179573,0,0,0,0,0.0,0.0,2005,2005
2188,54,50,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0048994,0,0,0,0,0.0,0.0,2005,2005
2189,54,50,,australasia,m_all,,,male,-99.0,,0.0035397,0,0,0,0,0.0,0.0,2005,2005
2190,54,50,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.023653,0,0,0,0,0.0,0.0,2005,2005
2191,54,50,,asia_east,m_all,,,male,-99.0,,0.0073739,0,0,0,0,0.0,0.0,2005,2005
2192,54,50,,latin_america_southern,m_all,,,male,-99.0,,0.0071828,0,0,0,0,0.0,0.0,2005,2005
2193,54,50,,europe_eastern,m_all,,,male,-99.0,,0.0252406,0,0,0,0,0.0,0.0,2005,2005
2194,54,50,,asia_south,m_all,,,male,-99.0,,0.0107677,0,0,0,0,0.0,0.0,2005,2005
2195,54,50,,north_america_high_income,m_all,,,male,-99.0,,0.00638,0,0,0,0,0.0,0.0,2005,2005
2196,54,50,,north_africa_middle_east,m_all,,,male,-99.0,,0.0086525,0,0,0,0,0.0,0.0,2005,2005
2197,54,50,,latin_america_andean,m_all,,,male,-99.0,,0.0055758,0,0,0,0,0.0,0.0,2005,2005
2198,54,50,,latin_america_tropical,m_all,,,male,-99.0,,0.0087566,0,0,0,0,0.0,0.0,2005,2005
2199,54,50,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0137245,0,0,0,0,0.0,0.0,2005,2005
2200,54,50,,latin_america_central,m_all,,,male,-99.0,,0.0067545,0,0,0,0,0.0,0.0,2005,2005
2201,54,50,,europe_central,m_all,,,male,-99.0,,0.010869,0,0,0,0,0.0,0.0,2005,2005
2202,54,50,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0203158,0,0,0,0,0.0,0.0,2005,2005
2203,54,50,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0178644,0,0,0,0,0.0,0.0,2005,2005
2204,54,50,,asia_central,m_all,,,male,-99.0,,0.0167853,0,0,0,0,0.0,0.0,2005,2005
2205,54,50,,caribbean,m_all,,,male,-99.0,,0.0092342,0,0,0,0,0.0,0.0,2005,2005
2206,54,50,,europe_western,m_all,,,male,-99.0,,0.0050881,0,0,0,0,0.0,0.0,2005,2005
2207,59,55,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0263108,0,0,0,0,0.0,0.0,2005,2005
2208,59,55,,north_africa_middle_east,m_all,,,male,-99.0,,0.013258,0,0,0,0,0.0,0.0,2005,2005
2209,59,55,,oceania,m_all,,,male,-99.0,,0.0254902,0,0,0,0,0.0,0.0,2005,2005
2210,59,55,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0229055,0,0,0,0,0.0,0.0,2005,2005
2211,59,55,,caribbean,m_all,,,male,-99.0,,0.0135887,0,0,0,0,0.0,0.0,2005,2005
2212,59,55,,asia_southeast,m_all,,,male,-99.0,,0.0151727,0,0,0,0,0.0,0.0,2005,2005
2213,59,55,,europe_eastern,m_all,,,male,-99.0,,0.0326068,0,0,0,0,0.0,0.0,2005,2005
2214,59,55,,europe_central,m_all,,,male,-99.0,,0.0159255,0,0,0,0,0.0,0.0,2005,2005
2215,59,55,,europe_western,m_all,,,male,-99.0,,0.0076868,0,0,0,0,0.0,0.0,2005,2005
2216,59,55,,asia_east,m_all,,,male,-99.0,,0.011869,0,0,0,0,0.0,0.0,2005,2005
2217,59,55,,latin_america_southern,m_all,,,male,-99.0,,0.0114325,0,0,0,0,0.0,0.0,2005,2005
2218,59,55,,asia_south,m_all,,,male,-99.0,,0.0158237,0,0,0,0,0.0,0.0,2005,2005
2219,59,55,,australasia,m_all,,,male,-99.0,,0.0055873,0,0,0,0,0.0,0.0,2005,2005
2220,59,55,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0072915,0,0,0,0,0.0,0.0,2005,2005
2221,59,55,,asia_central,m_all,,,male,-99.0,,0.0238588,0,0,0,0,0.0,0.0,2005,2005
2222,59,55,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0266405,0,0,0,0,0.0,0.0,2005,2005
2223,59,55,,north_america_high_income,m_all,,,male,-99.0,,0.0089853,0,0,0,0,0.0,0.0,2005,2005
2224,59,55,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0182028,0,0,0,0,0.0,0.0,2005,2005
2225,59,55,,latin_america_andean,m_all,,,male,-99.0,,0.0083375,0,0,0,0,0.0,0.0,2005,2005
2226,59,55,,latin_america_central,m_all,,,male,-99.0,,0.0099058,0,0,0,0,0.0,0.0,2005,2005
2227,64,60,,asia_southeast,m_all,,,male,-99.0,,0.0226694,0,0,0,0,0.0,0.0,2005,2005
2228,64,60,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0322049,0,0,0,0,0.0,0.0,2005,2005
2229,64,60,,latin_america_southern,m_all,,,male,-99.0,,0.0181073,0,0,0,0,0.0,0.0,2005,2005
2230,64,60,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0261904,0,0,0,0,0.0,0.0,2005,2005
2231,64,60,,north_america_high_income,m_all,,,male,-99.0,,0.01382,0,0,0,0,0.0,0.0,2005,2005
2232,64,60,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0389544,0,0,0,0,0.0,0.0,2005,2005
2233,64,60,,caribbean,m_all,,,male,-99.0,,0.0202173,0,0,0,0,0.0,0.0,2005,2005
2234,64,60,,latin_america_tropical,m_all,,,male,-99.0,,0.0187465,0,0,0,0,0.0,0.0,2005,2005
2235,64,60,,asia_south,m_all,,,male,-99.0,,0.0244492,0,0,0,0,0.0,0.0,2005,2005
2236,64,60,,asia_pacific_high_income,m_all,,,male,-99.0,,0.011344,0,0,0,0,0.0,0.0,2005,2005
2237,64,60,,latin_america_central,m_all,,,male,-99.0,,0.0148982,0,0,0,0,0.0,0.0,2005,2005
2238,64,60,,oceania,m_all,,,male,-99.0,,0.0373853,0,0,0,0,0.0,0.0,2005,2005
2239,64,60,,australasia,m_all,,,male,-99.0,,0.0093339,0,0,0,0,0.0,0.0,2005,2005
2240,64,60,,latin_america_andean,m_all,,,male,-99.0,,0.0132718,0,0,0,0,0.0,0.0,2005,2005
2241,64,60,,asia_east,m_all,,,male,-99.0,,0.0191994,0,0,0,0,0.0,0.0,2005,2005
2242,64,60,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0325154,0,0,0,0,0.0,0.0,2005,2005
2243,64,60,,asia_central,m_all,,,male,-99.0,,0.0343618,0,0,0,0,0.0,0.0,2005,2005
2244,64,60,,europe_western,m_all,,,male,-99.0,,0.0118598,0,0,0,0,0.0,0.0,2005,2005
2245,64,60,,europe_central,m_all,,,male,-99.0,,0.0235135,0,0,0,0,0.0,0.0,2005,2005
2246,64,60,,europe_eastern,m_all,,,male,-99.0,,0.0439343,0,0,0,0,0.0,0.0,2005,2005
2247,69,65,,latin_america_andean,m_all,,,male,-99.0,,0.020052,0,0,0,0,0.0,0.0,2005,2005
2248,69,65,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.042581,0,0,0,0,0.0,0.0,2005,2005
2249,69,65,,caribbean,m_all,,,male,-99.0,,0.0293635,0,0,0,0,0.0,0.0,2005,2005
2250,69,65,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0518045,0,0,0,0,0.0,0.0,2005,2005
2251,69,65,,europe_central,m_all,,,male,-99.0,,0.0341661,0,0,0,0,0.0,0.0,2005,2005
2252,69,65,,asia_central,m_all,,,male,-99.0,,0.048861,0,0,0,0,0.0,0.0,2005,2005
2253,69,65,,asia_south,m_all,,,male,-99.0,,0.0375096,0,0,0,0,0.0,0.0,2005,2005
2254,69,65,,latin_america_tropical,m_all,,,male,-99.0,,0.0274558,0,0,0,0,0.0,0.0,2005,2005
2255,69,65,,latin_america_central,m_all,,,male,-99.0,,0.0232159,0,0,0,0,0.0,0.0,2005,2005
2256,69,65,,asia_southeast,m_all,,,male,-99.0,,0.0331707,0,0,0,0,0.0,0.0,2005,2005
2257,69,65,,europe_eastern,m_all,,,male,-99.0,,0.0571758,0,0,0,0,0.0,0.0,2005,2005
2258,69,65,,australasia,m_all,,,male,-99.0,,0.0155339,0,0,0,0,0.0,0.0,2005,2005
2259,69,65,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0436877,0,0,0,0,0.0,0.0,2005,2005
2260,69,65,,asia_east,m_all,,,male,-99.0,,0.0301876,0,0,0,0,0.0,0.0,2005,2005
2261,69,65,,oceania,m_all,,,male,-99.0,,0.0524034,0,0,0,0,0.0,0.0,2005,2005
2262,69,65,,north_america_high_income,m_all,,,male,-99.0,,0.0206739,0,0,0,0,0.0,0.0,2005,2005
2263,69,65,,latin_america_southern,m_all,,,male,-99.0,,0.0273053,0,0,0,0,0.0,0.0,2005,2005
2264,69,65,,europe_western,m_all,,,male,-99.0,,0.0187722,0,0,0,0,0.0,0.0,2005,2005
2265,69,65,,north_africa_middle_east,m_all,,,male,-99.0,,0.0307976,0,0,0,0,0.0,0.0,2005,2005
2266,69,65,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0366859,0,0,0,0,0.0,0.0,2005,2005
2267,74,70,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0621238,0,0,0,0,0.0,0.0,2005,2005
2268,74,70,,oceania,m_all,,,male,-99.0,,0.0763118,0,0,0,0,0.0,0.0,2005,2005
2269,74,70,,europe_eastern,m_all,,,male,-99.0,,0.0775385,0,0,0,0,0.0,0.0,2005,2005
2270,74,70,,asia_south,m_all,,,male,-99.0,,0.0547751,0,0,0,0,0.0,0.0,2005,2005
2271,74,70,,asia_southeast,m_all,,,male,-99.0,,0.0497171,0,0,0,0,0.0,0.0,2005,2005
2272,74,70,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0547666,0,0,0,0,0.0,0.0,2005,2005
2273,74,70,,europe_central,m_all,,,male,-99.0,,0.0506169,0,0,0,0,0.0,0.0,2005,2005
2274,74,70,,latin_america_southern,m_all,,,male,-99.0,,0.0430418,0,0,0,0,0.0,0.0,2005,2005
2275,74,70,,latin_america_andean,m_all,,,male,-99.0,,0.0316499,0,0,0,0,0.0,0.0,2005,2005
2276,74,70,,north_africa_middle_east,m_all,,,male,-99.0,,0.0468558,0,0,0,0,0.0,0.0,2005,2005
2277,74,70,,asia_east,m_all,,,male,-99.0,,0.0475383,0,0,0,0,0.0,0.0,2005,2005
2278,74,70,,asia_central,m_all,,,male,-99.0,,0.0683104,0,0,0,0,0.0,0.0,2005,2005
2279,74,70,,latin_america_central,m_all,,,male,-99.0,,0.0351113,0,0,0,0,0.0,0.0,2005,2005
2280,74,70,,australasia,m_all,,,male,-99.0,,0.0262248,0,0,0,0,0.0,0.0,2005,2005
2281,74,70,,europe_western,m_all,,,male,-99.0,,0.030779,0,0,0,0,0.0,0.0,2005,2005
2282,74,70,,caribbean,m_all,,,male,-99.0,,0.0450021,0,0,0,0,0.0,0.0,2005,2005
2283,74,70,,latin_america_tropical,m_all,,,male,-99.0,,0.042372,0,0,0,0,0.0,0.0,2005,2005
2284,74,70,,north_america_high_income,m_all,,,male,-99.0,,0.0321217,0,0,0,0,0.0,0.0,2005,2005
2285,74,70,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0625432,0,0,0,0,0.0,0.0,2005,2005
2286,74,70,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.074163,0,0,0,0,0.0,0.0,2005,2005
2287,79,75,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0967139,0,0,0,0,0.0,0.0,2005,2005
2288,79,75,,asia_southeast,m_all,,,male,-99.0,,0.0743237,0,0,0,0,0.0,0.0,2005,2005
2289,79,75,,latin_america_central,m_all,,,male,-99.0,,0.0520481,0,0,0,0,0.0,0.0,2005,2005
2290,79,75,,asia_central,m_all,,,male,-99.0,,0.097843,0,0,0,0,0.0,0.0,2005,2005
2291,79,75,,latin_america_southern,m_all,,,male,-99.0,,0.0655192,0,0,0,0,0.0,0.0,2005,2005
2292,79,75,,asia_south,m_all,,,male,-99.0,,0.0811675,0,0,0,0,0.0,0.0,2005,2005
2293,79,75,,europe_western,m_all,,,male,-99.0,,0.0515803,0,0,0,0,0.0,0.0,2005,2005
2294,79,75,,latin_america_tropical,m_all,,,male,-99.0,,0.0615784,0,0,0,0,0.0,0.0,2005,2005
2295,79,75,,north_africa_middle_east,m_all,,,male,-99.0,,0.0712747,0,0,0,0,0.0,0.0,2005,2005
2296,79,75,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0460064,0,0,0,0,0.0,0.0,2005,2005
2297,79,75,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0892615,0,0,0,0,0.0,0.0,2005,2005
2298,79,75,,australasia,m_all,,,male,-99.0,,0.044863,0,0,0,0,0.0,0.0,2005,2005
2299,79,75,,caribbean,m_all,,,male,-99.0,,0.0670149,0,0,0,0,0.0,0.0,2005,2005
2300,79,75,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0865694,0,0,0,0,0.0,0.0,2005,2005
2301,79,75,,latin_america_andean,m_all,,,male,-99.0,,0.0494223,0,0,0,0,0.0,0.0,2005,2005
2302,79,75,,asia_east,m_all,,,male,-99.0,,0.0739182,0,0,0,0,0.0,0.0,2005,2005
2303,79,75,,oceania,m_all,,,male,-99.0,,0.1064829,0,0,0,0,0.0,0.0,2005,2005
2304,79,75,,north_america_high_income,m_all,,,male,-99.0,,0.0508539,0,0,0,0,0.0,0.0,2005,2005
2305,79,75,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0789244,0,0,0,0,0.0,0.0,2005,2005
2306,79,75,,europe_eastern,m_all,,,male,-99.0,,0.1077861,0,0,0,0,0.0,0.0,2005,2005
2307,84,80,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1277111,0,0,0,0,0.0,0.0,2005,2005
2308,84,80,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1111231,0,0,0,0,0.0,0.0,2005,2005
2309,84,80,,latin_america_southern,m_all,,,male,-99.0,,0.1042082,0,0,0,0,0.0,0.0,2005,2005
2310,84,80,,asia_east,m_all,,,male,-99.0,,0.1136811,0,0,0,0,0.0,0.0,2005,2005
2311,84,80,,latin_america_central,m_all,,,male,-99.0,,0.0830006,0,0,0,0,0.0,0.0,2005,2005
2312,84,80,,australasia,m_all,,,male,-99.0,,0.0770823,0,0,0,0,0.0,0.0,2005,2005
2313,84,80,,latin_america_andean,m_all,,,male,-99.0,,0.075769,0,0,0,0,0.0,0.0,2005,2005
2314,84,80,,caribbean,m_all,,,male,-99.0,,0.1037029,0,0,0,0,0.0,0.0,2005,2005
2315,84,80,,asia_central,m_all,,,male,-99.0,,0.1385318,0,0,0,0,0.0,0.0,2005,2005
2316,84,80,,asia_south,m_all,,,male,-99.0,,0.1103615,0,0,0,0,0.0,0.0,2005,2005
2317,84,80,,north_africa_middle_east,m_all,,,male,-99.0,,0.107979,0,0,0,0,0.0,0.0,2005,2005
2318,84,80,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1230244,0,0,0,0,0.0,0.0,2005,2005
2319,84,80,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1184976,0,0,0,0,0.0,0.0,2005,2005
2320,84,80,,europe_western,m_all,,,male,-99.0,,0.0881659,0,0,0,0,0.0,0.0,2005,2005
2321,84,80,,latin_america_tropical,m_all,,,male,-99.0,,0.0893812,0,0,0,0,0.0,0.0,2005,2005
2322,84,80,,oceania,m_all,,,male,-99.0,,0.1493937,0,0,0,0,0.0,0.0,2005,2005
2323,84,80,,europe_eastern,m_all,,,male,-99.0,,0.1444634,0,0,0,0,0.0,0.0,2005,2005
2324,84,80,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0771655,0,0,0,0,0.0,0.0,2005,2005
2325,84,80,,asia_southeast,m_all,,,male,-99.0,,0.1115042,0,0,0,0,0.0,0.0,2005,2005
2326,84,80,,north_america_high_income,m_all,,,male,-99.0,,0.0812716,0,0,0,0,0.0,0.0,2005,2005
2327,89,85,,europe_central,m_all,,,male,-99.0,,0.1860136,0,0,0,0,0.0,0.0,2005,2005
2328,89,85,,europe_western,m_all,,,male,-99.0,,0.1495714,0,0,0,0,0.0,0.0,2005,2005
2329,89,85,,north_america_high_income,m_all,,,male,-99.0,,0.1408565,0,0,0,0,0.0,0.0,2005,2005
2330,89,85,,europe_eastern,m_all,,,male,-99.0,,0.2112826,0,0,0,0,0.0,0.0,2005,2005
2331,89,85,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1837964,0,0,0,0,0.0,0.0,2005,2005
2332,89,85,,asia_east,m_all,,,male,-99.0,,0.1785893,0,0,0,0,0.0,0.0,2005,2005
2333,89,85,,caribbean,m_all,,,male,-99.0,,0.163709,0,0,0,0,0.0,0.0,2005,2005
2334,89,85,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1886997,0,0,0,0,0.0,0.0,2005,2005
2335,89,85,,australasia,m_all,,,male,-99.0,,0.1355899,0,0,0,0,0.0,0.0,2005,2005
2336,89,85,,latin_america_andean,m_all,,,male,-99.0,,0.1323914,0,0,0,0,0.0,0.0,2005,2005
2337,89,85,,asia_southeast,m_all,,,male,-99.0,,0.1751077,0,0,0,0,0.0,0.0,2005,2005
2338,89,85,,latin_america_tropical,m_all,,,male,-99.0,,0.1506535,0,0,0,0,0.0,0.0,2005,2005
2339,89,85,,asia_south,m_all,,,male,-99.0,,0.1749386,0,0,0,0,0.0,0.0,2005,2005
2340,89,85,,latin_america_central,m_all,,,male,-99.0,,0.1424332,0,0,0,0,0.0,0.0,2005,2005
2341,89,85,,asia_central,m_all,,,male,-99.0,,0.2046378,0,0,0,0,0.0,0.0,2005,2005
2342,89,85,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1935588,0,0,0,0,0.0,0.0,2005,2005
2343,89,85,,oceania,m_all,,,male,-99.0,,0.2156673,0,0,0,0,0.0,0.0,2005,2005
2344,89,85,,latin_america_southern,m_all,,,male,-99.0,,0.1668449,0,0,0,0,0.0,0.0,2005,2005
2345,89,85,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1347335,0,0,0,0,0.0,0.0,2005,2005
2346,89,85,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1756054,0,0,0,0,0.0,0.0,2005,2005
